"","type","pct","crime","crimes_count"
"1815","non_seven_major_felony_offenses","73","FELONY DANGEROUS WEAPONS (2)        ",351
"1816","non_seven_major_felony_offenses","73","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",205
"1817","non_seven_major_felony_offenses","73","OTHER FELONIES (4)",501
"1819","non_seven_major_felony_offenses","75","FELONY POSSESSION STOLEN PROPERTY            ",51
"1820","non_seven_major_felony_offenses","75","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",326
"1821","non_seven_major_felony_offenses","75","ARSON                                 ",52
"1822","non_seven_major_felony_offenses","75","FELONY SEX CRIMES (3)",26
"1823","non_seven_major_felony_offenses","75","FELONY DANGEROUS DRUGS  (1)",650
"1824","non_seven_major_felony_offenses","75","FELONY DANGEROUS WEAPONS (2)        ",379
"1825","non_seven_major_felony_offenses","75","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",277
"1826","non_seven_major_felony_offenses","75","OTHER FELONIES (4)",672
"1828","non_seven_major_felony_offenses","76","FELONY POSSESSION STOLEN PROPERTY            ",8
"1829","non_seven_major_felony_offenses","76","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",57
"1830","non_seven_major_felony_offenses","76","ARSON                                 ",9
"1831","non_seven_major_felony_offenses","76","FELONY SEX CRIMES (3)",5
"1832","non_seven_major_felony_offenses","76","FELONY DANGEROUS DRUGS  (1)",69
"1833","non_seven_major_felony_offenses","76","FELONY DANGEROUS WEAPONS (2)        ",26
"1834","non_seven_major_felony_offenses","76","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",42
"1835","non_seven_major_felony_offenses","76","OTHER FELONIES (4)",67
"1837","non_seven_major_felony_offenses","77","FELONY POSSESSION STOLEN PROPERTY            ",18
"1838","non_seven_major_felony_offenses","77","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",132
"1839","non_seven_major_felony_offenses","77","ARSON                                 ",12
"1840","non_seven_major_felony_offenses","77","FELONY SEX CRIMES (3)",12
"1841","non_seven_major_felony_offenses","77","FELONY DANGEROUS DRUGS  (1)",183
"1842","non_seven_major_felony_offenses","77","FELONY DANGEROUS WEAPONS (2)        ",79
"1843","non_seven_major_felony_offenses","77","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",208
"1844","non_seven_major_felony_offenses","77","OTHER FELONIES (4)",280
"1846","non_seven_major_felony_offenses","78","FELONY POSSESSION STOLEN PROPERTY            ",5
"1847","non_seven_major_felony_offenses","78","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",87
"1848","non_seven_major_felony_offenses","78","ARSON                                 ",3
"1849","non_seven_major_felony_offenses","78","FELONY SEX CRIMES (3)",4
"1850","non_seven_major_felony_offenses","78","FELONY DANGEROUS DRUGS  (1)",54
"1851","non_seven_major_felony_offenses","78","FELONY DANGEROUS WEAPONS (2)        ",33
"1852","non_seven_major_felony_offenses","78","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",44
"1853","non_seven_major_felony_offenses","78","OTHER FELONIES (4)",53
"1855","non_seven_major_felony_offenses","79","FELONY POSSESSION STOLEN PROPERTY            ",23
"1856","non_seven_major_felony_offenses","79","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",166
"1857","non_seven_major_felony_offenses","79","ARSON                                 ",11
"1858","non_seven_major_felony_offenses","79","FELONY SEX CRIMES (3)",19
"1859","non_seven_major_felony_offenses","79","FELONY DANGEROUS DRUGS  (1)",270
"1860","non_seven_major_felony_offenses","79","FELONY DANGEROUS WEAPONS (2)        ",115
"1861","non_seven_major_felony_offenses","79","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",161
"1862","non_seven_major_felony_offenses","79","OTHER FELONIES (4)",288
"1864","non_seven_major_felony_offenses","81","FELONY POSSESSION STOLEN PROPERTY            ",5
"1865","non_seven_major_felony_offenses","81","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",105
"1866","non_seven_major_felony_offenses","81","ARSON                                 ",26
"1867","non_seven_major_felony_offenses","81","FELONY SEX CRIMES (3)",13
"1868","non_seven_major_felony_offenses","81","FELONY DANGEROUS DRUGS  (1)",238
"1869","non_seven_major_felony_offenses","81","FELONY DANGEROUS WEAPONS (2)        ",101
"1870","non_seven_major_felony_offenses","81","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",110
"1871","non_seven_major_felony_offenses","81","OTHER FELONIES (4)",252
"1873","non_seven_major_felony_offenses","83","FELONY POSSESSION STOLEN PROPERTY            ",10
"1874","non_seven_major_felony_offenses","83","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",102
"1875","non_seven_major_felony_offenses","83","ARSON                                 ",13
"1876","non_seven_major_felony_offenses","83","FELONY SEX CRIMES (3)",21
"1877","non_seven_major_felony_offenses","83","FELONY DANGEROUS DRUGS  (1)",294
"1878","non_seven_major_felony_offenses","83","FELONY DANGEROUS WEAPONS (2)        ",63
"1879","non_seven_major_felony_offenses","83","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",181
"1880","non_seven_major_felony_offenses","83","OTHER FELONIES (4)",214
"1882","non_seven_major_felony_offenses","84","FELONY POSSESSION STOLEN PROPERTY            ",10
"1883","non_seven_major_felony_offenses","84","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",129
"1884","non_seven_major_felony_offenses","84","ARSON                                 ",7
"1885","non_seven_major_felony_offenses","84","FELONY SEX CRIMES (3)",6
"1886","non_seven_major_felony_offenses","84","FELONY DANGEROUS DRUGS  (1)",106
"1887","non_seven_major_felony_offenses","84","FELONY DANGEROUS WEAPONS (2)        ",21
"1888","non_seven_major_felony_offenses","84","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",81
"1889","non_seven_major_felony_offenses","84","OTHER FELONIES (4)",155
"1891","non_seven_major_felony_offenses","88","FELONY POSSESSION STOLEN PROPERTY            ",3
"1892","non_seven_major_felony_offenses","88","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",77
"1893","non_seven_major_felony_offenses","88","ARSON                                 ",12
"1894","non_seven_major_felony_offenses","88","FELONY SEX CRIMES (3)",7
"1895","non_seven_major_felony_offenses","88","FELONY DANGEROUS DRUGS  (1)",94
"1896","non_seven_major_felony_offenses","88","FELONY DANGEROUS WEAPONS (2)        ",42
"1897","non_seven_major_felony_offenses","88","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",41
"1898","non_seven_major_felony_offenses","88","OTHER FELONIES (4)",155
"1900","non_seven_major_felony_offenses","90","FELONY POSSESSION STOLEN PROPERTY            ",8
"1901","non_seven_major_felony_offenses","90","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",129
"1902","non_seven_major_felony_offenses","90","ARSON                                 ",27
"1903","non_seven_major_felony_offenses","90","FELONY SEX CRIMES (3)",15
"1904","non_seven_major_felony_offenses","90","FELONY DANGEROUS DRUGS  (1)",206
"1905","non_seven_major_felony_offenses","90","FELONY DANGEROUS WEAPONS (2)        ",40
"1906","non_seven_major_felony_offenses","90","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",110
"1907","non_seven_major_felony_offenses","90","OTHER FELONIES (4)",228
"1909","non_seven_major_felony_offenses","94","FELONY POSSESSION STOLEN PROPERTY            ",4
"1910","non_seven_major_felony_offenses","94","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",42
"1911","non_seven_major_felony_offenses","94","ARSON                                 ",3
"1912","non_seven_major_felony_offenses","94","FELONY SEX CRIMES (3)",4
"1913","non_seven_major_felony_offenses","94","FELONY DANGEROUS DRUGS  (1)",79
"1914","non_seven_major_felony_offenses","94","FELONY DANGEROUS WEAPONS (2)        ",11
"1915","non_seven_major_felony_offenses","94","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",69
"1916","non_seven_major_felony_offenses","94","OTHER FELONIES (4)",64
"1918","non_seven_major_felony_offenses","100","FELONY POSSESSION STOLEN PROPERTY            ",2
"1919","non_seven_major_felony_offenses","100","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",51
"1920","non_seven_major_felony_offenses","100","ARSON                                 ",5
"1921","non_seven_major_felony_offenses","100","FELONY SEX CRIMES (3)",5
"1922","non_seven_major_felony_offenses","100","FELONY DANGEROUS DRUGS  (1)",63
"1923","non_seven_major_felony_offenses","100","FELONY DANGEROUS WEAPONS (2)        ",44
"1924","non_seven_major_felony_offenses","100","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",107
"1925","non_seven_major_felony_offenses","100","OTHER FELONIES (4)",211
"1927","non_seven_major_felony_offenses","101","FELONY POSSESSION STOLEN PROPERTY            ",10
"1928","non_seven_major_felony_offenses","101","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",75
"1929","non_seven_major_felony_offenses","101","ARSON                                 ",10
"1930","non_seven_major_felony_offenses","101","FELONY SEX CRIMES (3)",9
"1931","non_seven_major_felony_offenses","101","FELONY DANGEROUS DRUGS  (1)",129
"1932","non_seven_major_felony_offenses","101","FELONY DANGEROUS WEAPONS (2)        ",128
"1933","non_seven_major_felony_offenses","101","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",98
"1934","non_seven_major_felony_offenses","101","OTHER FELONIES (4)",365
"1936","non_seven_major_felony_offenses","102","FELONY POSSESSION STOLEN PROPERTY            ",6
"1937","non_seven_major_felony_offenses","102","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",71
"1938","non_seven_major_felony_offenses","102","ARSON                                 ",12
"1939","non_seven_major_felony_offenses","102","FELONY SEX CRIMES (3)",16
"1940","non_seven_major_felony_offenses","102","FELONY DANGEROUS DRUGS  (1)",115
"1941","non_seven_major_felony_offenses","102","FELONY DANGEROUS WEAPONS (2)        ",38
"1942","non_seven_major_felony_offenses","102","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",126
"1943","non_seven_major_felony_offenses","102","OTHER FELONIES (4)",280
"1945","non_seven_major_felony_offenses","103","FELONY POSSESSION STOLEN PROPERTY            ",16
"1946","non_seven_major_felony_offenses","103","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",240
"1947","non_seven_major_felony_offenses","103","ARSON                                 ",21
"1948","non_seven_major_felony_offenses","103","FELONY SEX CRIMES (3)",19
"1949","non_seven_major_felony_offenses","103","FELONY DANGEROUS DRUGS  (1)",325
"1950","non_seven_major_felony_offenses","103","FELONY DANGEROUS WEAPONS (2)        ",182
"1951","non_seven_major_felony_offenses","103","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",143
"1952","non_seven_major_felony_offenses","103","OTHER FELONIES (4)",315
"1954","non_seven_major_felony_offenses","104","FELONY POSSESSION STOLEN PROPERTY            ",19
"1955","non_seven_major_felony_offenses","104","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",81
"1956","non_seven_major_felony_offenses","104","ARSON                                 ",6
"1957","non_seven_major_felony_offenses","104","FELONY SEX CRIMES (3)",10
"1958","non_seven_major_felony_offenses","104","FELONY DANGEROUS DRUGS  (1)",172
"1959","non_seven_major_felony_offenses","104","FELONY DANGEROUS WEAPONS (2)        ",33
"1960","non_seven_major_felony_offenses","104","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",138
"1961","non_seven_major_felony_offenses","104","OTHER FELONIES (4)",181
"1963","non_seven_major_felony_offenses","105","FELONY POSSESSION STOLEN PROPERTY            ",18
"1964","non_seven_major_felony_offenses","105","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",258
"1965","non_seven_major_felony_offenses","105","ARSON                                 ",14
"1966","non_seven_major_felony_offenses","105","FELONY SEX CRIMES (3)",17
"1967","non_seven_major_felony_offenses","105","FELONY DANGEROUS DRUGS  (1)",129
"1968","non_seven_major_felony_offenses","105","FELONY DANGEROUS WEAPONS (2)        ",82
"1969","non_seven_major_felony_offenses","105","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",314
"1970","non_seven_major_felony_offenses","105","OTHER FELONIES (4)",326
"1972","non_seven_major_felony_offenses","106","FELONY POSSESSION STOLEN PROPERTY            ",10
"1973","non_seven_major_felony_offenses","106","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",105
"1974","non_seven_major_felony_offenses","106","ARSON                                 ",10
"1975","non_seven_major_felony_offenses","106","FELONY SEX CRIMES (3)",9
"1976","non_seven_major_felony_offenses","106","FELONY DANGEROUS DRUGS  (1)",148
"1977","non_seven_major_felony_offenses","106","FELONY DANGEROUS WEAPONS (2)        ",38
"1978","non_seven_major_felony_offenses","106","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",330
"1979","non_seven_major_felony_offenses","106","OTHER FELONIES (4)",174
"1981","non_seven_major_felony_offenses","107","FELONY POSSESSION STOLEN PROPERTY            ",2
"1982","non_seven_major_felony_offenses","107","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",86
"1983","non_seven_major_felony_offenses","107","ARSON                                 ",3
"1984","non_seven_major_felony_offenses","107","FELONY SEX CRIMES (3)",8
"1985","non_seven_major_felony_offenses","107","FELONY DANGEROUS DRUGS  (1)",54
"1986","non_seven_major_felony_offenses","107","FELONY DANGEROUS WEAPONS (2)        ",18
"1987","non_seven_major_felony_offenses","107","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",127
"1988","non_seven_major_felony_offenses","107","OTHER FELONIES (4)",121
"1990","non_seven_major_felony_offenses","108","FELONY POSSESSION STOLEN PROPERTY            ",4
"1991","non_seven_major_felony_offenses","108","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",95
"1992","non_seven_major_felony_offenses","108","ARSON                                 ",5
"1993","non_seven_major_felony_offenses","108","FELONY SEX CRIMES (3)",15
"1994","non_seven_major_felony_offenses","108","FELONY DANGEROUS DRUGS  (1)",54
"1995","non_seven_major_felony_offenses","108","FELONY DANGEROUS WEAPONS (2)        ",10
"1996","non_seven_major_felony_offenses","108","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",167
"1997","non_seven_major_felony_offenses","108","OTHER FELONIES (4)",105
"1999","non_seven_major_felony_offenses","109","FELONY POSSESSION STOLEN PROPERTY            ",4
"2000","non_seven_major_felony_offenses","109","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",135
"2001","non_seven_major_felony_offenses","109","ARSON                                 ",6
"2002","non_seven_major_felony_offenses","109","FELONY SEX CRIMES (3)",19
"2003","non_seven_major_felony_offenses","109","FELONY DANGEROUS DRUGS  (1)",179
"2004","non_seven_major_felony_offenses","109","FELONY DANGEROUS WEAPONS (2)        ",21
"2005","non_seven_major_felony_offenses","109","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",230
"2006","non_seven_major_felony_offenses","109","OTHER FELONIES (4)",259
"2008","non_seven_major_felony_offenses","110","FELONY POSSESSION STOLEN PROPERTY            ",7
"2009","non_seven_major_felony_offenses","110","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",87
"2010","non_seven_major_felony_offenses","110","ARSON                                 ",17
"2011","non_seven_major_felony_offenses","110","FELONY SEX CRIMES (3)",19
"2012","non_seven_major_felony_offenses","110","FELONY DANGEROUS DRUGS  (1)",127
"2013","non_seven_major_felony_offenses","110","FELONY DANGEROUS WEAPONS (2)        ",22
"2014","non_seven_major_felony_offenses","110","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",154
"2015","non_seven_major_felony_offenses","110","OTHER FELONIES (4)",145
"2017","non_seven_major_felony_offenses","111","FELONY POSSESSION STOLEN PROPERTY            ",3
"2018","non_seven_major_felony_offenses","111","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",76
"2019","non_seven_major_felony_offenses","111","ARSON                                 ",2
"2020","non_seven_major_felony_offenses","111","FELONY SEX CRIMES (3)",3
"2021","non_seven_major_felony_offenses","111","FELONY DANGEROUS DRUGS  (1)",51
"2022","non_seven_major_felony_offenses","111","FELONY DANGEROUS WEAPONS (2)        ",5
"2023","non_seven_major_felony_offenses","111","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",154
"2024","non_seven_major_felony_offenses","111","OTHER FELONIES (4)",57
"2026","non_seven_major_felony_offenses","112","FELONY POSSESSION STOLEN PROPERTY            ",2
"2027","non_seven_major_felony_offenses","112","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",80
"2028","non_seven_major_felony_offenses","112","ARSON                                 ",9
"2029","non_seven_major_felony_offenses","112","FELONY SEX CRIMES (3)",7
"2030","non_seven_major_felony_offenses","112","FELONY DANGEROUS DRUGS  (1)",24
"2031","non_seven_major_felony_offenses","112","FELONY DANGEROUS WEAPONS (2)        ",9
"2032","non_seven_major_felony_offenses","112","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",68
"2033","non_seven_major_felony_offenses","112","OTHER FELONIES (4)",61
"2035","non_seven_major_felony_offenses","113","FELONY POSSESSION STOLEN PROPERTY            ",46
"2036","non_seven_major_felony_offenses","113","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",234
"2037","non_seven_major_felony_offenses","113","ARSON                                 ",18
"2038","non_seven_major_felony_offenses","113","FELONY SEX CRIMES (3)",11
"2039","non_seven_major_felony_offenses","113","FELONY DANGEROUS DRUGS  (1)",233
"2040","non_seven_major_felony_offenses","113","FELONY DANGEROUS WEAPONS (2)        ",140
"2041","non_seven_major_felony_offenses","113","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",225
"2042","non_seven_major_felony_offenses","113","OTHER FELONIES (4)",462
"2044","non_seven_major_felony_offenses","114","FELONY POSSESSION STOLEN PROPERTY            ",9
"2045","non_seven_major_felony_offenses","114","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",135
"2046","non_seven_major_felony_offenses","114","ARSON                                 ",9
"2047","non_seven_major_felony_offenses","114","FELONY SEX CRIMES (3)",22
"2048","non_seven_major_felony_offenses","114","FELONY DANGEROUS DRUGS  (1)",231
"2049","non_seven_major_felony_offenses","114","FELONY DANGEROUS WEAPONS (2)        ",73
"2050","non_seven_major_felony_offenses","114","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",213
"2051","non_seven_major_felony_offenses","114","OTHER FELONIES (4)",320
"2053","non_seven_major_felony_offenses","115","FELONY POSSESSION STOLEN PROPERTY            ",8
"2054","non_seven_major_felony_offenses","115","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",165
"2055","non_seven_major_felony_offenses","115","ARSON                                 ",5
"2056","non_seven_major_felony_offenses","115","FELONY SEX CRIMES (3)",29
"2057","non_seven_major_felony_offenses","115","FELONY DANGEROUS DRUGS  (1)",196
"2058","non_seven_major_felony_offenses","115","FELONY DANGEROUS WEAPONS (2)        ",73
"2059","non_seven_major_felony_offenses","115","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",197
"2060","non_seven_major_felony_offenses","115","OTHER FELONIES (4)",193
"2062","non_seven_major_felony_offenses","120","FELONY POSSESSION STOLEN PROPERTY            ",8
"2063","non_seven_major_felony_offenses","120","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",97
"2064","non_seven_major_felony_offenses","120","ARSON                                 ",24
"2065","non_seven_major_felony_offenses","120","FELONY SEX CRIMES (3)",21
"2066","non_seven_major_felony_offenses","120","FELONY DANGEROUS DRUGS  (1)",231
"2067","non_seven_major_felony_offenses","120","FELONY DANGEROUS WEAPONS (2)        ",51
"2068","non_seven_major_felony_offenses","120","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",133
"2069","non_seven_major_felony_offenses","120","OTHER FELONIES (4)",195
"2071","non_seven_major_felony_offenses","121","FELONY POSSESSION STOLEN PROPERTY            ",7
"2072","non_seven_major_felony_offenses","121","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",88
"2073","non_seven_major_felony_offenses","121","ARSON                                 ",8
"2074","non_seven_major_felony_offenses","121","FELONY SEX CRIMES (3)",14
"2075","non_seven_major_felony_offenses","121","FELONY DANGEROUS DRUGS  (1)",271
"2076","non_seven_major_felony_offenses","121","FELONY DANGEROUS WEAPONS (2)        ",69
"2077","non_seven_major_felony_offenses","121","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",135
"2078","non_seven_major_felony_offenses","121","OTHER FELONIES (4)",156
"2080","non_seven_major_felony_offenses","122","FELONY POSSESSION STOLEN PROPERTY            ",7
"2081","non_seven_major_felony_offenses","122","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",100
"2082","non_seven_major_felony_offenses","122","ARSON                                 ",9
"2083","non_seven_major_felony_offenses","122","FELONY SEX CRIMES (3)",7
"2084","non_seven_major_felony_offenses","122","FELONY DANGEROUS DRUGS  (1)",89
"2085","non_seven_major_felony_offenses","122","FELONY DANGEROUS WEAPONS (2)        ",14
"2086","non_seven_major_felony_offenses","122","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",180
"2087","non_seven_major_felony_offenses","122","OTHER FELONIES (4)",216
"2089","non_seven_major_felony_offenses","123","FELONY POSSESSION STOLEN PROPERTY            ",5
"2090","non_seven_major_felony_offenses","123","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",84
"2091","non_seven_major_felony_offenses","123","ARSON                                 ",5
"2092","non_seven_major_felony_offenses","123","FELONY SEX CRIMES (3)",3
"2093","non_seven_major_felony_offenses","123","FELONY DANGEROUS DRUGS  (1)",116
"2094","non_seven_major_felony_offenses","123","FELONY DANGEROUS WEAPONS (2)        ",8
"2095","non_seven_major_felony_offenses","123","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",104
"2096","non_seven_major_felony_offenses","123","OTHER FELONIES (4)",51
"2098","non_seven_major_felony_offenses","DOC","FELONY POSSESSION STOLEN PROPERTY            ",0
"2099","non_seven_major_felony_offenses","DOC","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",0
"2100","non_seven_major_felony_offenses","DOC","ARSON                                 ",1
"2101","non_seven_major_felony_offenses","DOC","FELONY SEX CRIMES (3)",2
"2102","non_seven_major_felony_offenses","DOC","FELONY DANGEROUS DRUGS  (1)",0
"2103","non_seven_major_felony_offenses","DOC","FELONY DANGEROUS WEAPONS (2)        ",1
"2104","non_seven_major_felony_offenses","DOC","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",6
"2105","non_seven_major_felony_offenses","DOC","OTHER FELONIES (4)",342
"2107","violation_offenses","1","HARASSMENT 2                          ",537
"2108","violation_offenses","1","OTHER VIOLATIONS (1)",58
"2110","violation_offenses","5","HARASSMENT 2                          ",399
"2111","violation_offenses","5","OTHER VIOLATIONS (1)",22
"2113","violation_offenses","6","HARASSMENT 2                          ",386
"2114","violation_offenses","6","OTHER VIOLATIONS (1)",43
"2116","violation_offenses","7","HARASSMENT 2                          ",570
"2117","violation_offenses","7","OTHER VIOLATIONS (1)",16
"2119","violation_offenses","9","HARASSMENT 2                          ",538
"2120","violation_offenses","9","OTHER VIOLATIONS (1)",25
"2122","violation_offenses","10","HARASSMENT 2                          ",374
"2123","violation_offenses","10","OTHER VIOLATIONS (1)",16
"2125","violation_offenses","13","HARASSMENT 2                          ",681
"2126","violation_offenses","13","OTHER VIOLATIONS (1)",84
"2128","violation_offenses","14","HARASSMENT 2                          ",596
"2129","violation_offenses","14","OTHER VIOLATIONS (1)",145
"2131","violation_offenses","17","HARASSMENT 2                          ",366
"2132","violation_offenses","17","OTHER VIOLATIONS (1)",64
"2134","violation_offenses","18","HARASSMENT 2                          ",970
"2135","violation_offenses","18","OTHER VIOLATIONS (1)",89
"2137","violation_offenses","19","HARASSMENT 2                          ",531
"2138","violation_offenses","19","OTHER VIOLATIONS (1)",10
"2140","violation_offenses","20","HARASSMENT 2                          ",499
"2141","violation_offenses","20","OTHER VIOLATIONS (1)",6
"2143","violation_offenses","22","HARASSMENT 2                          ",37
"2144","violation_offenses","22","OTHER VIOLATIONS (1)",2
"2146","violation_offenses","23","HARASSMENT 2                          ",824
"2147","violation_offenses","23","OTHER VIOLATIONS (1)",27
"2149","violation_offenses","24","HARASSMENT 2                          ",670
"2150","violation_offenses","24","OTHER VIOLATIONS (1)",9
"2152","violation_offenses","25","HARASSMENT 2                          ",732
"2153","violation_offenses","25","OTHER VIOLATIONS (1)",43
"2155","violation_offenses","26","HARASSMENT 2                          ",349
"2156","violation_offenses","26","OTHER VIOLATIONS (1)",14
"2158","violation_offenses","28","HARASSMENT 2                          ",606
"2159","violation_offenses","28","OTHER VIOLATIONS (1)",19
"2161","violation_offenses","30","HARASSMENT 2                          ",582
"2162","violation_offenses","30","OTHER VIOLATIONS (1)",27
"2164","violation_offenses","32","HARASSMENT 2                          ",1001
"2165","violation_offenses","32","OTHER VIOLATIONS (1)",35
"2167","violation_offenses","33","HARASSMENT 2                          ",520
"2168","violation_offenses","33","OTHER VIOLATIONS (1)",21
"2170","violation_offenses","34","HARASSMENT 2                          ",716
"2171","violation_offenses","34","OTHER VIOLATIONS (1)",35
"2173","violation_offenses","40","HARASSMENT 2                          ",1357
"2174","violation_offenses","40","OTHER VIOLATIONS (1)",24
"2176","violation_offenses","41","HARASSMENT 2                          ",801
"2177","violation_offenses","41","OTHER VIOLATIONS (1)",15
"2179","violation_offenses","42","HARASSMENT 2                          ",1005
"2180","violation_offenses","42","OTHER VIOLATIONS (1)",7
"2182","violation_offenses","43","HARASSMENT 2                          ",1630
"2183","violation_offenses","43","OTHER VIOLATIONS (1)",17
"2185","violation_offenses","44","HARASSMENT 2                          ",1346
"2186","violation_offenses","44","OTHER VIOLATIONS (1)",28
"2188","violation_offenses","45","HARASSMENT 2                          ",1000
"2189","violation_offenses","45","OTHER VIOLATIONS (1)",16
"2191","violation_offenses","46","HARASSMENT 2                          ",1419
"2192","violation_offenses","46","OTHER VIOLATIONS (1)",12
"2194","violation_offenses","47","HARASSMENT 2                          ",1246
"2195","violation_offenses","47","OTHER VIOLATIONS (1)",14
"2197","violation_offenses","48","HARASSMENT 2                          ",1005
"2198","violation_offenses","48","OTHER VIOLATIONS (1)",9
"2200","violation_offenses","49","HARASSMENT 2                          ",794
"2201","violation_offenses","49","OTHER VIOLATIONS (1)",7
"2203","violation_offenses","50","HARASSMENT 2                          ",569
"2204","violation_offenses","50","OTHER VIOLATIONS (1)",5
"2206","violation_offenses","52","HARASSMENT 2                          ",1047
"2207","violation_offenses","52","OTHER VIOLATIONS (1)",18
"2209","violation_offenses","60","HARASSMENT 2                          ",897
"2210","violation_offenses","60","OTHER VIOLATIONS (1)",24
"2212","violation_offenses","61","HARASSMENT 2                          ",632
"2213","violation_offenses","61","OTHER VIOLATIONS (1)",14
"2215","violation_offenses","62","HARASSMENT 2                          ",830
"2216","violation_offenses","62","OTHER VIOLATIONS (1)",10
"2218","violation_offenses","63","HARASSMENT 2                          ",706
"2219","violation_offenses","63","OTHER VIOLATIONS (1)",16
"2221","violation_offenses","66","HARASSMENT 2                          ",592
"2222","violation_offenses","66","OTHER VIOLATIONS (1)",6
"2224","violation_offenses","67","HARASSMENT 2                          ",1612
"2225","violation_offenses","67","OTHER VIOLATIONS (1)",41
"2227","violation_offenses","68","HARASSMENT 2                          ",772
"2228","violation_offenses","68","OTHER VIOLATIONS (1)",21
"2230","violation_offenses","69","HARASSMENT 2                          ",770
"2231","violation_offenses","69","OTHER VIOLATIONS (1)",14
"2233","violation_offenses","70","HARASSMENT 2                          ",1045
"2234","violation_offenses","70","OTHER VIOLATIONS (1)",25
"2236","violation_offenses","71","HARASSMENT 2                          ",1061
"2237","violation_offenses","71","OTHER VIOLATIONS (1)",54
"2239","violation_offenses","72","HARASSMENT 2                          ",693
"2240","violation_offenses","72","OTHER VIOLATIONS (1)",13
"2242","violation_offenses","73","HARASSMENT 2                          ",1406
"2243","violation_offenses","73","OTHER VIOLATIONS (1)",69
"2245","violation_offenses","75","HARASSMENT 2                          ",1991
"2246","violation_offenses","75","OTHER VIOLATIONS (1)",103
"2248","violation_offenses","76","HARASSMENT 2                          ",298
