"","xcoord","ycoord","county","geoid","pforce","race","rf_furt","rf_bulg","rf_knowl","rf_verbl","rf_rfcmp","rf_vcact","rf_attir","rf_othsw","rf_vcrim","azn","ntv","wht_h","wht","blck"
"3783",1014431,250474,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3784",1007280,238934,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3785",1025747,256056,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3786",1025747,256056,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3787",1007280,238934,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3788",1018316,256674,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3789",1018316,256674,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3790",1018316,256674,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,1,0,0,0,0,1
"3791",1020990,256795,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3792",1020990,256795,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3793",1003931,244041,"Bronx",36005,1,"Black",0,1,0,0,1,0,0,1,0,0,0,0,0,1
"3794",1026283,237895,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3795",1021999,254635,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3796",1021687,255489,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3797",1005796,234876,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,1,0,0,0,0,1,0,0
"3798",1024460,256086,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3799",1024460,256086,"Bronx",36005,0,"White - Hispanic",0,0,1,0,0,0,1,0,1,0,0,1,0,0
"3800",1009308,236215,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3801",1020423,255276,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3802",1019150,240476,"Bronx",36005,0,"Black",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"3803",1019719,243343,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3804",1016836,238430,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3805",1008702,249016,"Bronx",36005,1,"Black",0,0,1,0,0,1,0,0,1,0,0,0,0,1
"3806",1008702,249016,"Bronx",36005,1,"Black",0,0,1,0,0,1,0,0,1,0,0,0,0,1
"3807",1008702,249016,"Bronx",36005,1,"Black",0,0,1,0,0,1,0,0,1,0,0,0,0,1
"3808",1008702,249016,"Bronx",36005,1,"Black",0,0,1,0,0,1,0,0,1,0,0,0,0,1
"3809",1008702,249016,"Bronx",36005,1,"Black",0,0,1,0,0,1,0,0,1,0,0,0,0,1
"3810",1008702,249016,"Bronx",36005,1,"Black",0,0,1,0,0,1,0,0,1,0,0,0,0,1
"3811",1008702,249016,"Bronx",36005,1,"Black",0,0,1,0,0,1,0,0,1,0,0,0,0,1
"3812",1013555,249233,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3813",1013555,249233,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3814",1013555,249233,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,1,0,0,1,0,0,1,0,0
"3815",1021128,250615,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3816",1009776,236758,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3817",1021521,256323,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3818",1014510,239978,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3819",1013896,238844,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3820",1010707,248016,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3821",1016809,247125,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3822",1025880,259416,"Bronx",36005,0,"Black",1,1,1,0,0,0,0,0,0,0,0,0,0,1
"3823",1025880,259416,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3824",1012327,249083,"Bronx",36005,1,"White - Hispanic",0,0,0,0,1,0,0,0,1,0,0,1,0,0
"3825",1011115,239221,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3826",1009649,236655,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3827",1027949,263005,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3828",1020641,253933,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3829",1020641,253933,"Bronx",36005,0,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"3830",1021567,248183,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3831",1021567,248183,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3832",1021567,248183,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3833",1021567,248183,"Bronx",36005,1,"White - Hispanic",0,0,0,0,1,0,0,0,0,0,0,1,0,0
"3834",1023132,253070,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3835",1023132,253070,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3836",1023132,253070,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3837",1005827,236235,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3838",1021547,247314,"Bronx",36005,0,"White",0,1,1,0,0,0,0,0,0,0,0,0,1,0
"3839",1020857,250907,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3840",1011361,240351,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3841",1011361,240351,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3842",1006043,235317,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,1,0,0,0,0,1,0,0
"3843",1020864,239948,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3844",1020864,239948,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3845",1026792,245826,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3846",1026792,245826,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3847",1026792,245826,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3848",1025162,257918,"Bronx",36005,0,"Black",1,0,1,0,0,0,0,0,0,0,0,0,0,1
"3849",1025162,257918,"Bronx",36005,1,"White - Hispanic",1,0,1,0,0,0,0,0,0,0,0,1,0,0
"3850",1027059,262191,"Bronx",36005,0,"Black",0,0,1,0,0,0,0,1,0,0,0,0,0,1
"3851",1031629,245710,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,1,0,0,0,0,1
"3852",1007419,245007,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3853",1021241,246656,"Bronx",36005,0,"White - Hispanic",0,1,0,0,1,0,0,0,0,0,0,1,0,0
"3854",1022039,256249,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3855",1006043,235317,"Bronx",36005,0,"Black",1,0,0,0,0,0,1,0,0,0,0,0,0,1
"3856",1033224,237632,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3857",1029573,256473,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3858",1005215,236231,"Bronx",36005,0,"White - Hispanic",1,0,0,0,1,0,0,0,0,0,0,1,0,0
"3859",1025621,268476,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3860",1024988,250798,"Bronx",36005,1,"White",1,1,0,0,0,0,0,1,0,0,0,0,1,0
"3861",1020964,255891,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3862",1020964,255891,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3863",1025348,259365,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3864",1022653,248477,"Bronx",36005,0,"Asian / Pacific Islander",0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3865",1022653,248477,"Bronx",36005,0,"Asian / Pacific Islander",0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3866",1022653,248477,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3867",1022653,248477,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3868",1021128,250615,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3869",1021128,250615,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3870",1021128,250615,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"3871",1021128,250615,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,1,0,0,1,0,0
"3872",1024834,267794,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3873",1024834,267794,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3874",1010606,240098,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3875",1020901,247132,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3876",1011722,261759,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,1,0,0,0,0,1
"3877",1027094,262171,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3878",1020618,252705,"Bronx",36005,0,"Black",1,0,1,0,0,1,1,0,0,0,0,0,0,1
"3879",1018110,240290,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3880",1018110,240290,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3881",1020618,252705,"Bronx",36005,0,"White - Hispanic",1,0,1,0,0,1,1,0,0,0,0,1,0,0
"3882",1020618,252705,"Bronx",36005,0,"White - Hispanic",1,0,1,0,0,1,1,0,0,0,0,1,0,0
"3883",1023992,261067,"Bronx",36005,0,"Black",1,0,1,0,1,1,1,1,1,0,0,0,0,1
"3884",1023992,261067,"Bronx",36005,0,"Black",1,0,1,0,1,1,1,1,1,0,0,0,0,1
"3885",1027007,262220,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3886",1020937,254605,"Bronx",36005,1,"Black",0,0,1,0,0,0,1,0,1,0,0,0,0,1
"3887",1023164,253070,"Bronx",36005,1,"White - Hispanic",0,0,1,0,0,0,0,0,1,0,0,1,0,0
"3888",1025621,268476,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3889",1020081,255042,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3890",1012721,253539,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3891",1010987,257093,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3892",1010987,257093,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3893",1024834,267794,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3894",1020710,244616,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3895",1004723,234880,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3896",1016247,249898,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,1,0,0,1,0,0
"3897",1006647,235287,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3898",1020783,245835,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,1,0,0,0,0,1,0,0
"3899",1020783,245835,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,1,0,0,0,0,1,0,0
"3900",1020783,245835,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,1,0,0,0,0,1,0,0
"3901",1020783,245835,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,1,0,0,0,0,1,0,0
"3902",1025621,268476,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3903",1021243,255807,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3904",1021292,247243,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3905",1020600,249736,"Bronx",36005,0,"White",0,1,0,0,0,0,0,0,0,0,0,0,1,0
"3906",1010832,239885,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3907",1006054,235318,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3908",1010876,270261,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3909",1010876,270261,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3910",1011659,256199,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3911",1018455,241320,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3912",1009273,243207,"Bronx",36005,1,"Black",1,0,0,0,0,0,1,0,0,0,0,0,0,1
"3913",1009273,243207,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,1,0,0,0,0,1
"3914",1009273,243207,"Bronx",36005,1,"Black",0,0,0,0,0,1,0,1,0,0,0,0,0,1
"3915",1021418,258099,"Bronx",36005,0,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3916",1005526,235713,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3917",1010551,248029,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3918",1005275,236138,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3919",1012235,237507,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3920",1005870,235411,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3921",1020443,254721,"Bronx",36005,1,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"3922",1010889,235211,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3923",1006261,242012,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3924",1010707,248016,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3925",1005796,234876,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3926",1025557,244075,"Bronx",36005,0,"White",0,0,1,0,0,0,1,1,0,0,0,0,1,0
"3927",1029793,247953,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3928",1009826,241702,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3929",1009826,241702,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3930",1010806,243234,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"3931",1010806,243234,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"3932",1021421,247782,"Bronx",36005,1,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3933",1021412,247792,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3934",1005796,234876,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3935",1032532,247487,"Bronx",36005,1,"American Indian / Alaskan Native",1,1,0,1,1,0,1,0,0,0,1,0,0,0
"3936",1025282,238585,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3937",1025282,238585,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"3938",1008345,235949,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3939",1023205,239960,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3940",1003966,241380,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,1,0,0,0,0,0,1
"3941",1022709,251466,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3942",1021547,247314,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3943",1023166,259089,"Bronx",36005,1,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3944",1030226,246637,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3945",1006747,233101,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3946",1033731,240638,"Bronx",36005,1,"Asian / Pacific Islander",0,0,0,0,0,0,0,1,1,1,0,0,0,0
"3947",1033731,240638,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3948",1026834,261958,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3949",1020444,250325,"Bronx",36005,1,"White - Hispanic",1,1,0,0,1,0,0,0,0,0,0,1,0,0
"3950",1020444,250325,"Bronx",36005,1,"White - Hispanic",1,1,0,0,1,0,0,0,0,0,0,1,0,0
"3951",1027767,263627,"Bronx",36005,0,"White",1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3952",1005827,236235,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3953",1005827,236235,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3954",1026202,269448,"Bronx",36005,0,"Black",0,0,0,0,0,1,0,1,0,0,0,0,0,1
"3955",1026202,269448,"Bronx",36005,1,"Black",1,0,0,0,0,0,1,0,1,0,0,0,0,1
"3956",1026202,269448,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3957",1026202,269448,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"3958",1029064,253963,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3959",1009404,236559,"Bronx",36005,1,"Black",1,0,0,1,1,0,1,0,1,0,0,0,0,1
"3960",1043731,246580,"Bronx",36005,0,"Black",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"3961",1023350,250424,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,1,0,1,0,0,1,0,0
"3962",1023350,250424,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,1,0,0,0,0,1,0,0
"3963",1010533,236370,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3964",1023566,250552,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3965",1023566,250552,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3966",1006054,235318,"Bronx",36005,1,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"3967",1015707,238467,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3968",1011165,246976,"Bronx",36005,0,"Black",0,0,0,0,0,1,0,0,1,0,0,0,0,1
"3969",1023633,253238,"Bronx",36005,1,"White - Hispanic",1,1,0,0,0,0,0,0,0,0,0,1,0,0
"3970",1021752,245738,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3971",1021752,245738,"Bronx",36005,1,"White",1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3972",1020703,249316,"Bronx",36005,0,"White - Hispanic",1,0,1,0,0,0,0,0,0,0,0,1,0,0
"3973",1025507,246350,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3974",1025507,246350,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3975",1012272,270794,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3976",1028231,245780,"Bronx",36005,1,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3977",1006054,235318,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3978",1005889,235408,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3979",1030906,248029,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,1,1,0,0,0,1,0,0
"3980",1022019,255478,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3981",1009731,236580,"Bronx",36005,0,"White - Hispanic",1,1,0,0,0,0,0,0,0,0,0,1,0,0
"3982",1024947,254799,"Bronx",36005,0,"Black",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3983",1024947,254799,"Bronx",36005,0,"White - Hispanic",0,0,1,0,0,0,0,0,0,0,0,1,0,0
"3984",1021332,252474,"Bronx",36005,0,"Black",1,0,1,0,1,0,1,0,0,0,0,0,0,1
"3985",1013003,238059,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3986",1021739,254628,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3987",1010450,243189,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,1,0,0,0,0,1
"3988",1006054,235318,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3989",1032117,260155,"Bronx",36005,1,"Black",1,0,0,0,0,1,0,0,0,0,0,0,0,1
"3990",1011485,237929,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3991",1011693,238602,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3992",1014123,243770,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3993",1018242,259664,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3994",1018242,259664,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3995",1020331,246789,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3996",1020830,249724,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3997",1020830,249724,"Bronx",36005,0,"White - Hispanic",1,0,0,0,1,0,0,0,0,0,0,1,0,0
"3998",1020679,255508,"Bronx",36005,1,"Black",0,1,0,0,1,0,0,0,0,0,0,0,0,1
"3999",1023616,253347,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4000",1023309,252693,"Bronx",36005,1,"Black",1,1,0,0,1,0,0,0,0,0,0,0,0,1
"4001",1023309,252693,"Bronx",36005,1,"American Indian / Alaskan Native",1,1,0,0,1,0,0,0,0,0,1,0,0,0
"4002",1023309,252693,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,1,0,0,0,0,0,1,0,0
"4003",1007586,232186,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4004",1024057,263457,"Bronx",36005,0,"Black",1,0,0,0,0,1,0,0,0,0,0,0,0,1
"4005",1008875,244776,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,1,0,0,0,0,1
"4006",1025193,261774,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,1,0,0,0,0,1
"4007",1007887,238238,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,1,0,0,1,0,0
"4008",1020965,255947,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4009",1021061,248073,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4010",1021061,248073,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4011",1004847,235563,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"4012",1021999,254635,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4013",1013845,255488,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,1,0,0,0,0,1
"4014",1013845,255488,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,1,0,0,0,0,1
"4015",1009649,236655,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4016",1022239,242799,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4017",1021034,244440,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"4018",1015283,235352,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"4019",1027007,262220,"Bronx",36005,1,"Black",0,0,0,0,1,1,0,0,0,0,0,0,0,1
"4020",1027202,262542,"Bronx",36005,1,"White - Hispanic",1,0,1,0,1,1,0,0,0,0,0,1,0,0
"4021",1027007,262220,"Bronx",36005,1,"White - Hispanic",0,0,0,0,1,1,0,0,0,0,0,1,0,0
"4022",1007197,238731,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,1,0,0,0,0,1
"4023",1008743,247991,"Bronx",36005,0,"Black",0,0,0,0,0,1,0,0,1,0,0,0,0,1
"4024",1020049,253137,"Bronx",36005,0,"White",1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4025",1015099,237169,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"4026",1009829,262808,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4027",1025717,237597,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4028",1019444,245654,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"4029",1012148,245681,"Bronx",36005,1,"Black",0,0,0,0,0,1,0,1,0,0,0,0,0,1
"4030",1004847,235563,"Bronx",36005,0,"White - Hispanic",0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4031",1006650,239092,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
