type,PCT,CRIME,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
non_seven_major_felony_offenses,112,ARSON                                 ,4,13,9,6,7,6,23,13,6,5,3,0,6,3,6,9
non_seven_major_felony_offenses,112,FELONY SEX CRIMES (3),5,5,11,8,9,6,4,5,3,1,1,3,7,7,7,7
non_seven_major_felony_offenses,112,FELONY DANGEROUS DRUGS  (1),22,20,44,27,29,26,54,52,57,75,43,51,33,40,24,24
non_seven_major_felony_offenses,112,FELONY DANGEROUS WEAPONS (2)        ,2,2,7,4,10,5,9,8,3,6,2,3,2,7,4,9
non_seven_major_felony_offenses,112,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,87,112,90,46,34,49,37,31,30,46,37,26,58,58,53,68
non_seven_major_felony_offenses,112,OTHER FELONIES (4),58,46,43,56,49,48,45,50,50,35,39,46,44,41,54,61
non_seven_major_felony_offenses,112,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,253,253,295,294,282,243,278,231,262,260,243,203,261,253,231,260
non_seven_major_felony_offenses,113,FELONY POSSESSION STOLEN PROPERTY            ,100,79,68,64,56,36,25,35,28,32,43,53,70,43,25,46
non_seven_major_felony_offenses,113,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,71,78,109,125,152,119,153,189,216,230,250,204,232,235,283,234
non_seven_major_felony_offenses,113,ARSON                                 ,41,52,39,22,20,20,23,31,27,16,23,21,17,30,17,18
non_seven_major_felony_offenses,113,FELONY SEX CRIMES (3),36,33,33,23,14,15,23,26,10,7,18,13,16,13,22,11
non_seven_major_felony_offenses,113,FELONY DANGEROUS DRUGS  (1),525,384,400,274,354,436,444,471,345,307,255,327,263,261,257,233
non_seven_major_felony_offenses,113,FELONY DANGEROUS WEAPONS (2)        ,104,79,108,78,80,135,115,136,163,208,201,236,250,237,222,140
non_seven_major_felony_offenses,113,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,307,289,238,156,184,191,178,106,96,91,161,150,217,228,205,225
non_seven_major_felony_offenses,113,OTHER FELONIES (4),207,198,232,243,194,250,200,299,358,332,406,369,415,486,539,462
non_seven_major_felony_offenses,113,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1391,1192,1227,985,1054,1202,1161,1293,1243,1223,1357,1373,1480,1533,1570,1369
non_seven_major_felony_offenses,114,FELONY POSSESSION STOLEN PROPERTY            ,27,19,30,13,19,15,16,22,15,15,10,9,9,8,5,9
non_seven_major_felony_offenses,114,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,53,78,66,110,209,245,250,293,195,149,109,128,152,157,146,135
non_seven_major_felony_offenses,114,ARSON                                 ,57,47,35,17,38,24,18,21,18,25,12,10,17,14,10,9
non_seven_major_felony_offenses,114,FELONY SEX CRIMES (3),39,28,28,22,14,20,19,14,8,9,23,14,23,24,20,22
non_seven_major_felony_offenses,114,FELONY DANGEROUS DRUGS  (1),469,229,264,191,234,278,318,354,259,280,190,207,231,299,239,231
non_seven_major_felony_offenses,114,FELONY DANGEROUS WEAPONS (2)        ,30,24,37,27,36,53,72,77,66,83,65,59,71,76,104,73
non_seven_major_felony_offenses,114,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,263,304,304,103,131,147,121,123,117,139,147,242,178,150,235,213
non_seven_major_felony_offenses,114,OTHER FELONIES (4),168,143,186,154,138,187,185,247,189,195,195,237,270,249,332,320
non_seven_major_felony_offenses,114,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1106,872,950,637,819,969,999,1151,867,895,751,906,951,977,1091,1012
non_seven_major_felony_offenses,115,FELONY POSSESSION STOLEN PROPERTY            ,25,22,20,25,20,13,18,18,24,13,21,17,11,19,11,8
non_seven_major_felony_offenses,115,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,138,133,83,145,325,458,324,339,417,334,289,222,246,222,197,165
non_seven_major_felony_offenses,115,ARSON                                 ,28,30,11,12,12,13,15,8,15,10,13,9,8,5,5,5
non_seven_major_felony_offenses,115,FELONY SEX CRIMES (3),22,28,29,11,16,15,22,13,24,26,24,21,32,22,13,29
non_seven_major_felony_offenses,115,FELONY DANGEROUS DRUGS  (1),381,233,255,233,245,234,305,195,218,276,227,189,160,212,177,196
non_seven_major_felony_offenses,115,FELONY DANGEROUS WEAPONS (2)        ,35,19,37,28,39,62,54,53,45,45,34,39,65,92,61,73
non_seven_major_felony_offenses,115,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,82,131,114,100,62,106,119,150,169,135,139,116,152,167,220,197
non_seven_major_felony_offenses,115,OTHER FELONIES (4),127,132,125,123,134,140,145,148,161,159,156,156,136,183,261,193
non_seven_major_felony_offenses,115,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,838,728,674,677,853,1041,1002,924,1073,998,903,769,810,922,945,866
non_seven_major_felony_offenses,120,FELONY POSSESSION STOLEN PROPERTY            ,27,21,22,19,7,14,13,8,11,7,10,5,10,6,5,8
non_seven_major_felony_offenses,120,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,99,76,135,162,175,174,200,204,169,171,205,222,182,97,63,97
non_seven_major_felony_offenses,120,ARSON                                 ,92,55,70,43,62,56,61,47,67,38,50,34,42,44,22,24
non_seven_major_felony_offenses,120,FELONY SEX CRIMES (3),35,30,17,17,27,17,32,36,27,37,50,28,24,27,18,21
non_seven_major_felony_offenses,120,FELONY DANGEROUS DRUGS  (1),1378,837,604,394,444,718,889,854,723,717,609,474,348,307,233,231
non_seven_major_felony_offenses,120,FELONY DANGEROUS WEAPONS (2)        ,48,48,27,30,47,43,103,87,125,132,154,150,130,83,49,51
non_seven_major_felony_offenses,120,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,501,375,375,291,264,261,301,277,257,196,165,243,173,153,140,133
non_seven_major_felony_offenses,120,OTHER FELONIES (4),205,187,262,256,221,216,208,229,229,233,195,204,201,181,169,195
non_seven_major_felony_offenses,120,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,2385,1629,1512,1212,1247,1499,1807,1742,1608,1531,1438,1360,1110,898,699,760
non_seven_major_felony_offenses,121,FELONY POSSESSION STOLEN PROPERTY            ,,,,,,,,,,,,,,0,16,7
non_seven_major_felony_offenses,121,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,,,,,,,,,,,,,,51,99,88
non_seven_major_felony_offenses,121,ARSON                                 ,,,,,,,,,,,,,,7,15,8
non_seven_major_felony_offenses,121,FELONY SEX CRIMES (3),,,,,,,,,,,,,,10,19,14
non_seven_major_felony_offenses,121,FELONY DANGEROUS DRUGS  (1),,,,,,,,,,,,,,129,248,271
non_seven_major_felony_offenses,121,FELONY DANGEROUS WEAPONS (2)        ,,,,,,,,,,,,,,32,66,69
non_seven_major_felony_offenses,121,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,,,,,,,,,,,,,,78,130,135
non_seven_major_felony_offenses,121,OTHER FELONIES (4),,,,,,,,,,,,,,103,203,156
non_seven_major_felony_offenses,121,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,,,,,,,,,,,,,,410,796,748
non_seven_major_felony_offenses,122,FELONY POSSESSION STOLEN PROPERTY            ,10,8,12,12,8,8,15,6,5,7,6,9,3,4,4,7
non_seven_major_felony_offenses,122,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,65,67,90,150,308,202,265,231,219,235,222,213,203,159,116,100
non_seven_major_felony_offenses,122,ARSON                                 ,51,40,44,25,47,39,41,22,48,28,24,21,25,17,13,9
non_seven_major_felony_offenses,122,FELONY SEX CRIMES (3),13,7,13,4,9,5,11,21,13,11,9,11,17,14,9,7
non_seven_major_felony_offenses,122,FELONY DANGEROUS DRUGS  (1),150,127,157,115,126,100,197,228,271,267,224,237,227,201,139,89
non_seven_major_felony_offenses,122,FELONY DANGEROUS WEAPONS (2)        ,13,14,5,8,12,11,17,19,36,34,48,53,57,45,19,14
non_seven_major_felony_offenses,122,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,531,470,398,287,254,254,139,108,133,104,99,130,127,133,102,180
non_seven_major_felony_offenses,122,OTHER FELONIES (4),158,171,209,166,172,144,146,157,148,150,136,138,186,156,201,216
non_seven_major_felony_offenses,122,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,991,904,928,767,936,763,831,792,873,836,768,812,845,729,603,622
non_seven_major_felony_offenses,123,FELONY POSSESSION STOLEN PROPERTY            ,2,3,5,9,3,2,10,2,4,1,0,0,1,1,1,5
non_seven_major_felony_offenses,123,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,8,17,29,63,134,62,98,85,106,111,103,95,77,69,98,84
non_seven_major_felony_offenses,123,ARSON                                 ,26,9,16,9,34,14,19,11,19,6,11,7,8,9,8,5
non_seven_major_felony_offenses,123,FELONY SEX CRIMES (3),10,4,6,9,3,1,4,5,4,5,5,2,8,4,3,3
non_seven_major_felony_offenses,123,FELONY DANGEROUS DRUGS  (1),39,32,41,36,38,35,87,63,100,97,60,69,76,122,150,116
non_seven_major_felony_offenses,123,FELONY DANGEROUS WEAPONS (2)        ,2,2,4,4,6,6,6,14,11,16,6,6,7,13,11,8
non_seven_major_felony_offenses,123,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,160,170,223,253,210,196,206,144,136,96,90,104,80,102,98,104
non_seven_major_felony_offenses,123,OTHER FELONIES (4),77,48,64,42,45,50,37,37,42,35,57,30,36,41,49,51
non_seven_major_felony_offenses,123,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,324,285,388,425,473,366,467,361,422,367,332,313,293,361,418,376
non_seven_major_felony_offenses,DOC,FELONY POSSESSION STOLEN PROPERTY            ,,,,,,,,,,,,,,,0,0
non_seven_major_felony_offenses,DOC,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,,,,,,,,,,,,,,,1,0
non_seven_major_felony_offenses,DOC,ARSON                                 ,,,,,,,,,,,,,,,64,1
non_seven_major_felony_offenses,DOC,FELONY SEX CRIMES (3),,,,,,,,,,,,,,,4,2
non_seven_major_felony_offenses,DOC,FELONY DANGEROUS DRUGS  (1),,,,,,,,,,,,,,,9,0
non_seven_major_felony_offenses,DOC,FELONY DANGEROUS WEAPONS (2)        ,,,,,,,,,,,,,,,0,1
non_seven_major_felony_offenses,DOC,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,,,,,,,,,,,,,,,44,6
non_seven_major_felony_offenses,DOC,OTHER FELONIES (4),,,,,,,,,,,,,,,289,342
non_seven_major_felony_offenses,DOC,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,,,,,,,,,,,,,,,411,352
violation_offenses,1,HARASSMENT 2                          ,971,859,806,760,705,597,564,601,507,404,405,398,451,451,474,537
violation_offenses,1,OTHER VIOLATIONS (1),91,49,59,59,81,17,28,91,62,43,33,249,298,47,134,58
violation_offenses,1,TOTAL VIOLATION OFFENSES,1062,908,865,819,786,614,592,692,569,447,438,647,749,498,608,595
violation_offenses,5,HARASSMENT 2                          ,524,533,506,481,383,456,377,407,366,398,399,368,430,343,376,399
violation_offenses,5,OTHER VIOLATIONS (1),47,30,92,26,13,12,17,20,108,57,32,58,38,19,51,22
violation_offenses,5,TOTAL VIOLATION OFFENSES,571,563,598,507,396,468,394,427,474,455,431,426,468,362,427,421
violation_offenses,6,HARASSMENT 2                          ,776,752,663,527,485,433,420,408,400,393,473,412,376,364,391,386
violation_offenses,6,OTHER VIOLATIONS (1),70,62,49,69,26,113,116,47,43,42,29,138,98,69,67,43
violation_offenses,6,TOTAL VIOLATION OFFENSES,846,814,712,596,511,546,536,455,443,435,502,550,474,433,458,429
violation_offenses,7,HARASSMENT 2                          ,585,534,513,480,427,499,475,453,536,427,419,374,441,419,491,570
violation_offenses,7,OTHER VIOLATIONS (1),9,13,21,20,13,18,15,27,35,38,35,42,46,19,15,16
violation_offenses,7,TOTAL VIOLATION OFFENSES,594,547,534,500,440,517,490,480,571,465,454,416,487,438,506,586
violation_offenses,9,HARASSMENT 2                          ,948,938,892,820,761,794,689,594,649,639,612,618,608,574,565,538
violation_offenses,9,OTHER VIOLATIONS (1),84,59,79,44,48,32,71,46,58,56,39,44,70,31,19,25
violation_offenses,9,TOTAL VIOLATION OFFENSES,1032,997,971,864,809,826,760,640,707,695,651,662,678,605,584,563
violation_offenses,10,HARASSMENT 2                          ,598,560,586,561,650,551,493,457,455,437,396,366,367,390,388,374
violation_offenses,10,OTHER VIOLATIONS (1),21,24,17,33,54,35,31,20,27,29,25,29,37,47,32,16
violation_offenses,10,TOTAL VIOLATION OFFENSES,619,584,603,594,704,586,524,477,482,466,421,395,404,437,420,390
violation_offenses,13,HARASSMENT 2                          ,1139,1013,1043,848,916,940,792,837,825,643,580,576,654,674,636,681
violation_offenses,13,OTHER VIOLATIONS (1),41,23,49,28,147,42,90,74,50,74,86,107,68,58,56,84
violation_offenses,13,TOTAL VIOLATION OFFENSES,1180,1036,1092,876,1063,982,882,911,875,717,666,683,722,732,692,765
violation_offenses,14,HARASSMENT 2                          ,1262,1204,972,773,757,789,765,691,650,553,531,526,584,514,606,596
violation_offenses,14,OTHER VIOLATIONS (1),440,356,546,524,630,257,349,402,478,568,354,229,234,181,249,145
violation_offenses,14,TOTAL VIOLATION OFFENSES,1702,1560,1518,1297,1387,1046,1114,1093,1128,1121,885,755,818,695,855,741
violation_offenses,17,HARASSMENT 2                          ,747,681,637,508,470,385,374,348,323,265,298,240,259,239,303,366
violation_offenses,17,OTHER VIOLATIONS (1),40,157,58,142,92,110,163,153,173,148,95,64,63,81,57,64
violation_offenses,17,TOTAL VIOLATION OFFENSES,787,838,695,650,562,495,537,501,496,413,393,304,322,320,360,430
violation_offenses,18,HARASSMENT 2                          ,1481,1320,1111,960,900,762,735,809,788,692,727,637,751,875,935,970
violation_offenses,18,OTHER VIOLATIONS (1),137,46,54,321,94,90,102,101,129,190,171,208,149,129,169,89
violation_offenses,18,TOTAL VIOLATION OFFENSES,1618,1366,1165,1281,994,852,837,910,917,882,898,845,900,1004,1104,1059
violation_offenses,19,HARASSMENT 2                          ,1294,1321,1039,1052,1035,920,789,626,472,494,534,508,501,505,467,531
violation_offenses,19,OTHER VIOLATIONS (1),26,34,49,29,24,53,56,54,53,24,54,36,43,26,21,10
violation_offenses,19,TOTAL VIOLATION OFFENSES,1320,1355,1088,1081,1059,973,845,680,525,518,588,544,544,531,488,541
violation_offenses,20,HARASSMENT 2                          ,817,932,651,544,471,540,491,486,483,459,503,475,486,499,530,499
violation_offenses,20,OTHER VIOLATIONS (1),22,33,24,8,24,43,31,21,24,27,38,39,38,18,31,6
violation_offenses,20,TOTAL VIOLATION OFFENSES,839,965,675,552,495,583,522,507,507,486,541,514,524,517,561,505
violation_offenses,22,HARASSMENT 2                          ,47,29,37,26,21,26,27,29,35,24,24,36,46,42,46,37
violation_offenses,22,OTHER VIOLATIONS (1),2,1,2,2,3,4,5,23,9,6,10,11,8,4,3,2
violation_offenses,22,TOTAL VIOLATION OFFENSES,49,30,39,28,24,30,32,52,44,30,34,47,54,46,49,39
violation_offenses,23,HARASSMENT 2                          ,1169,1253,1119,932,881,1037,924,920,929,978,764,771,743,790,816,824
violation_offenses,23,OTHER VIOLATIONS (1),64,48,54,54,64,86,120,72,72,124,115,108,98,65,42,27
violation_offenses,23,TOTAL VIOLATION OFFENSES,1233,1301,1173,986,945,1123,1044,992,1001,1102,879,879,841,855,858,851
violation_offenses,24,HARASSMENT 2                          ,882,989,872,812,789,810,898,789,767,738,714,620,689,604,663,670
violation_offenses,24,OTHER VIOLATIONS (1),17,28,25,18,21,31,30,39,43,55,51,42,47,18,56,9
violation_offenses,24,TOTAL VIOLATION OFFENSES,899,1017,897,830,810,841,928,828,810,793,765,662,736,622,719,679
violation_offenses,25,HARASSMENT 2                          ,1033,1123,1088,981,894,943,859,870,777,787,694,607,653,664,625,732
violation_offenses,25,OTHER VIOLATIONS (1),33,87,76,46,52,63,49,67,121,127,165,101,82,85,61,43
violation_offenses,25,TOTAL VIOLATION OFFENSES,1066,1210,1164,1027,946,1006,908,937,898,914,859,708,735,749,686,775
violation_offenses,26,HARASSMENT 2                          ,574,588,524,445,409,434,472,460,361,401,373,336,350,329,381,349
violation_offenses,26,OTHER VIOLATIONS (1),37,34,44,29,45,35,27,41,36,56,33,56,56,42,33,14
violation_offenses,26,TOTAL VIOLATION OFFENSES,611,622,568,474,454,469,499,501,397,457,406,392,406,371,414,363
violation_offenses,28,HARASSMENT 2                          ,1056,1209,1043,906,836,837,761,760,678,658,628,475,563,534,626,606
violation_offenses,28,OTHER VIOLATIONS (1),28,27,48,27,40,41,90,59,58,101,71,96,73,35,31,19
violation_offenses,28,TOTAL VIOLATION OFFENSES,1084,1236,1091,933,876,878,851,819,736,759,699,571,636,569,657,625
violation_offenses,30,HARASSMENT 2                          ,993,1028,891,858,795,778,654,573,571,549,526,536,653,570,615,582
violation_offenses,30,OTHER VIOLATIONS (1),63,73,56,33,28,57,41,59,34,80,71,57,31,47,32,27
violation_offenses,30,TOTAL VIOLATION OFFENSES,1056,1101,947,891,823,835,695,632,605,629,597,593,684,617,647,609
violation_offenses,32,HARASSMENT 2                          ,1299,1447,1117,1066,1122,1067,856,1011,941,1033,1018,952,925,898,923,1001
violation_offenses,32,OTHER VIOLATIONS (1),56,37,35,37,50,70,81,113,191,313,176,232,104,62,48,35
violation_offenses,32,TOTAL VIOLATION OFFENSES,1355,1484,1152,1103,1172,1137,937,1124,1132,1346,1194,1184,1029,960,971,1036
violation_offenses,33,HARASSMENT 2                          ,860,878,786,744,650,687,634,582,484,474,494,497,473,470,445,520
violation_offenses,33,OTHER VIOLATIONS (1),31,41,41,54,55,35,57,81,63,90,105,95,60,60,26,21
violation_offenses,33,TOTAL VIOLATION OFFENSES,891,919,827,798,705,722,691,663,547,564,599,592,533,530,471,541
violation_offenses,34,HARASSMENT 2                          ,1171,1262,1030,727,847,659,587,568,481,452,510,568,528,485,690,716
violation_offenses,34,OTHER VIOLATIONS (1),27,37,33,32,25,34,43,42,44,39,36,44,65,37,58,35
violation_offenses,34,TOTAL VIOLATION OFFENSES,1198,1299,1063,759,872,693,630,610,525,491,546,612,593,522,748,751
violation_offenses,40,HARASSMENT 2                          ,2210,2393,2060,1884,1848,1802,1540,1659,1558,1561,1488,1342,1364,1282,1356,1357
violation_offenses,40,OTHER VIOLATIONS (1),119,75,81,96,63,91,60,50,49,50,62,46,48,35,36,24
violation_offenses,40,TOTAL VIOLATION OFFENSES,2329,2468,2141,1980,1911,1893,1600,1709,1607,1611,1550,1388,1412,1317,1392,1381
violation_offenses,41,HARASSMENT 2                          ,1101,1276,1186,1107,1028,1011,913,927,874,810,741,715,808,909,922,801
violation_offenses,41,OTHER VIOLATIONS (1),28,26,13,21,35,29,34,45,40,30,20,31,14,20,19,15
violation_offenses,41,TOTAL VIOLATION OFFENSES,1129,1302,1199,1128,1063,1040,947,972,914,840,761,746,822,929,941,816
violation_offenses,42,HARASSMENT 2                          ,2026,1741,1566,1557,1471,1376,1260,1215,922,865,812,810,906,912,1086,1005
violation_offenses,42,OTHER VIOLATIONS (1),43,45,30,37,32,30,26,22,7,20,18,15,21,11,17,7
violation_offenses,42,TOTAL VIOLATION OFFENSES,2069,1786,1596,1594,1503,1406,1286,1237,929,885,830,825,927,923,1103,1012
violation_offenses,43,HARASSMENT 2                          ,2877,2932,2656,2394,2238,2164,1873,1659,1603,1543,1530,1561,1549,1575,1564,1630
violation_offenses,43,OTHER VIOLATIONS (1),66,32,23,39,54,55,55,49,42,46,38,69,51,52,48,17
violation_offenses,43,TOTAL VIOLATION OFFENSES,2943,2964,2679,2433,2292,2219,1928,1708,1645,1589,1568,1630,1600,1627,1612,1647
violation_offenses,44,HARASSMENT 2                          ,3194,3156,2349,2295,1937,1587,1557,1141,1055,1149,1108,1072,1213,1318,1250,1346
violation_offenses,44,OTHER VIOLATIONS (1),92,55,72,72,36,53,62,49,33,56,81,51,35,32,28,28
violation_offenses,44,TOTAL VIOLATION OFFENSES,3286,3211,2421,2367,1973,1640,1619,1190,1088,1205,1189,1123,1248,1350,1278,1374
violation_offenses,45,HARASSMENT 2                          ,1642,1588,1398,1351,1321,1153,1084,1033,886,926,966,857,806,845,1004,1000
violation_offenses,45,OTHER VIOLATIONS (1),43,21,16,13,18,30,37,16,27,31,19,8,11,10,12,16
violation_offenses,45,TOTAL VIOLATION OFFENSES,1685,1609,1414,1364,1339,1183,1121,1049,913,957,985,865,817,855,1016,1016
violation_offenses,46,HARASSMENT 2                          ,2418,2335,1817,2029,1918,1592,1601,1525,1274,1305,1385,1177,1239,1262,1215,1419
violation_offenses,46,OTHER VIOLATIONS (1),60,63,39,42,52,53,39,26,14,32,23,48,54,21,12,12
violation_offenses,46,TOTAL VIOLATION OFFENSES,2478,2398,1856,2071,1970,1645,1640,1551,1288,1337,1408,1225,1293,1283,1227,1431
violation_offenses,47,HARASSMENT 2                          ,2496,2348,2245,1789,1854,1665,1289,1234,1094,1014,936,872,1084,1044,1135,1246
violation_offenses,47,OTHER VIOLATIONS (1),74,63,45,50,46,43,33,24,36,44,29,20,22,21,24,14
violation_offenses,47,TOTAL VIOLATION OFFENSES,2570,2411,2290,1839,1900,1708,1322,1258,1130,1058,965,892,1106,1065,1159,1260
violation_offenses,48,HARASSMENT 2                          ,1785,1731,1432,1215,1055,1010,971,922,660,689,738,670,816,840,909,1005
violation_offenses,48,OTHER VIOLATIONS (1),21,24,68,86,160,26,29,48,35,67,31,21,17,13,10,9
violation_offenses,48,TOTAL VIOLATION OFFENSES,1806,1755,1500,1301,1215,1036,1000,970,695,756,769,691,833,853,919,1014
violation_offenses,49,HARASSMENT 2                          ,1550,1722,1717,1482,1293,1066,1196,1248,1044,924,947,929,752,797,769,794
violation_offenses,49,OTHER VIOLATIONS (1),28,78,56,31,34,31,42,24,31,14,24,7,13,17,17,7
violation_offenses,49,TOTAL VIOLATION OFFENSES,1578,1800,1773,1513,1327,1097,1238,1272,1075,938,971,936,765,814,786,801
violation_offenses,50,HARASSMENT 2                          ,1100,1022,930,732,728,856,699,736,771,642,633,505,471,530,516,569
violation_offenses,50,OTHER VIOLATIONS (1),21,17,20,20,12,4,12,7,10,7,8,15,11,4,9,5
